,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q24,Q1_Browser,Q1_Version,Q1_Operating System,Q1_Resolution,Q3,Q4,Q5,Q6,Q7,Q29,Q8,Q9,Q31,Q10,Q32_First Click,Q32_Last Click,Q32_Page Submit,Q32_Click Count,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,Q35_First Click,Q35_Last Click,Q35_Page Submit,Q35_Click Count,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,Q37,Path,Q30,Q32,Q33,Q41,Q36,Q39,,Q38_1    Mesa Management,Q38_2   Mackenzie Dunn,,Q32,Q27,Q28,Q29,Q31,,Q32 - Topics
10/5/2017 17:41,10/5/2017 18:00,IP Address,184.18.170.193,100,1163,TRUE,10/5/2017 18:00,R_1mO8aiNmws7DsEF,,,,,41.15690613,-85.05560303,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 6.1,1600x900,47,Elephant,Female,35,White,"No, not Spanish/Hispanic/Latino",Associate's degree (e.g. AA or AS),"$30,000 to $49,999",I lean toward Democrats,46835,,,,,,,,,0,0,955.771,0,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,100000,one hundred thousand dollars,Yes,No,,,,,She could have been tired or not paying attention. But I think the building is at fault for not fixing the stairs after the first injury. ,The defendant's insurance company,No,No,,,
10/5/2017 17:45,10/5/2017 18:10,IP Address,66.87.122.113,100,1539,TRUE,10/5/2017 18:10,R_2tgkdV6UK4kKykI,,,,,25.73410034,-80.35939789,anonymous,EN,"Yes, I consent",Safari iPhone,10,iPhone,414x736,47,Elephant,Female,39,White,"Yes, Cuban","Master's degree (e.g. MBA, MA, or MS)","$30,000 to $49,999",I strongly prefer Republicans,33165,,,,,,,,,0,0,984.215,0,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,50000,I believe it was negligence on mesa management to not have made the staircase safer but also Ms. Dunn in not being even more careful. I believe she had a lot of damage but not the exuberant amount she was asking for. ,Yes,No,,,,,I believe the management should have made the staircase safer being that more thennkne accident had already occurred. However Ms. Dunn knowing the staircase was dangerous should have been extra careful when using it. Therefore I believe it was the fault of both parties for the injury. The management company should also have fixed the stairs to be safer since accidents tended to happen there and they didn't do anything. ,The defendant,No,No,,,
10/5/2017 18:06,10/5/2017 18:25,IP Address,97.124.109.93,100,1128,TRUE,10/5/2017 18:25,R_xmXJ94ri2RKSW1r,,,,,33.42230225,-111.8226013,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 6.2,1366x768,47,Elephant,Male,27,White,"No, not Spanish/Hispanic/Latino",Some college credit,"$30,000 to $49,999",I strongly prefer Democrats,85374,,,,,,,,,64.718,64.718,958.682,1,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,20000,twenty thousand dollars,Yes,No,,,,,I thought they were both at fault in their own way and the evidence did not help me much. It felt like they both had something to do with it. ,The defendant's insurance company,Yes,No,,,
10/5/2017 18:07,10/5/2017 18:29,IP Address,184.167.111.197,100,1294,TRUE,10/5/2017 18:29,R_1HkpwkgwVvoKFKr,,,,,44.7776947,-106.8386002,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1088x615,47,Elephant,Female,59,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$10,000 to $29,999",I lean toward Democrats,82801,,,,,,,,,0,0,956.476,0,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,180500,One hundred eighty thousand five hundred dollars,Yes,No,,,,,I believe  the stairs were unsafe.  The fact that another person fell on them and reported it is one reason.  The expert testimony for the plaintiff was another.  I do not believe the testimony of the second witness.  He said that a landing could not be built when indeed Mesa Management built a landing.  The plaintiff could not prove she had no involvement with the accident so I would assign her a 10% fault.,The defendant's insurance company,Yes,No,,,
10/5/2017 18:20,10/5/2017 18:44,IP Address,69.92.181.160,100,1457,TRUE,10/5/2017 18:44,R_1gOd0Nt2gDfPcsd,,,,,37.20410156,-95.73860168,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,47,Elephant,Male,30,White,"No, not Spanish/Hispanic/Latino",Some college credit,"$10,000 to $29,999",I have no preference for either party,67301,,,,,,,,,0,0,958.675,0,,,,,,,,,The plaintiff fell and injured her leg.,3,Yes,Yes,200000,two hundred thousand,Yes,No,,,,,i believe that she was negligent in that she was not paying close enough attention to what she was doing to prevent herself from falling but that because the stairs were designed in an unsafe manner that was the main contributor to her becoming injured. ,The defendant,No,No,,,
9/29/2017 17:12,9/29/2017 17:36,IP Address,108.183.59.140,100,1429,TRUE,9/29/2017 17:36,R_1OHaK0EcYfOJfVL,,,,,42.05090332,-75.88909912,anonymous,EN,"Yes, I consent",Chrome,49.0.2623.112,Windows NT 5.1,1440x900,47,Elephant,Female,55,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$50,000 to $99,999",I strongly prefer Democrats,13903,,,,,,,,,,,,,0,0,988.302,0,,,,,The plaintiff fell and injured her leg.,4,Yes,Yes,130000,One hundred and thirty thousand dollars,Yes,No,,,,,"The stairs in question led to storage units, so that people could be expected to travel up and down them while carrying stuff that affects one's balance and obstructs one's view of the steps ahead. That factor calls for extra care in stairway construction, not merely meeting the minimum building code requirement. Mesa could have and should have built better stairs.  That said, the plaintiff was aware of the stair construction and also could have taken extra care on them.  Re damages, I am awarding all of the medical costs but only some of the requested pain and suffering because I think the plaintiff is essentially recovered.",The defendant's insurance company,No,No,,,Unknown
10/5/2017 17:30,10/5/2017 17:50,IP Address,97.95.91.72,100,1202,TRUE,10/5/2017 17:50,R_26axHUEwmGPZosE,,,,,46.49099731,-90.05180359,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1366x768,47,Elephant,Male,23,White,"No, not Spanish/Hispanic/Latino",High school graduate (diploma or GED),"$30,000 to $49,999",I have no preference for either party,49938,,,,,,,,,,,,,0,0,980.927,0,,,,,The plaintiff fell and injured her leg.,4,Yes,Yes,85000,eighty five thousand dollars,Yes,No,,,,,I arrived at my decision because those stairs do look a little too steep and not only that but they go down to a storage room where they expect you to walk up and down those stairs with things in your hands.,The defendant's insurance company,Yes,No,,,
10/5/2017 17:30,10/5/2017 17:50,IP Address,71.68.139.238,100,1221,TRUE,10/5/2017 17:50,R_ZwAJzQqTe6Qo22d,,,,,33.98599243,-80.99720001,anonymous,EN,"Yes, I consent",Firefox,55,Windows NT 10.0,1366x768,47,Elephant,Female,35,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$50,000 to $99,999",I lean toward Republicans,29061,,,,,,,,,,,,,1.912,886.006,991.864,4,,,,,The plaintiff fell and injured her leg.,4,Yes,Yes,280000,two hundred and eighty thousand,Yes,No,,,,,She waas neligent because she fell but if they had a safer and upto datye landing she would not have been hurt as bad and also adftr she fell they updated the steps so i consider them more at fault for this accident than her,The defendant's insurance company,Yes,No,,,
10/5/2017 17:30,10/5/2017 17:52,IP Address,70.112.116.64,100,1333,TRUE,10/5/2017 17:52,R_2s0x8y3qP87AdUR,,,,,29.98930359,-97.85720062,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1920x1200,47,Elephant,Male,29,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$30,000 to $49,999",I lean toward Democrats,78640,,,,,,,,,,,,,105.19,879.66,985.599,7,,,,,The plaintiff fell and injured her leg.,4,Yes,Yes,180000,One hundred eighty thousand dollars,Yes,No,,,,,"Mesa Management initially said the stairs were as safe as they possibly could be, but then went and made modifications that made them safer (modifications they said weren't even feasible). This destroyed their entire defense, in my opinion. Granted, stairs of any kind should be treated with care when ascending or descending, so Ms. Dunn does share a fraction of responsibility, but Mesa had this issue brought to their attention once and did nothing. ",,No,No,,,
10/5/2017 17:35,10/5/2017 17:52,IP Address,63.143.200.196,100,1071,TRUE,10/5/2017 17:52,R_0VumHr8mOxOfdNT,,,,,40.66949463,-73.87259674,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Macintosh,1280x800,47,Elephant,Male,29,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$50,000 to $99,999",I lean toward Democrats,11214,,,,,,,,,,,,,0,0,945.395,0,,,,,The plaintiff fell and injured her leg.,4,Yes,Yes,100000,one hundred thousand dollars,Yes,No,,,,,You shouldn't need to be hyper vigilant to go down a flight of stairs,The defendant's insurance company,No,Yes,I feel less bad but my decisions would stay the same,,
10/5/2017 17:37,10/5/2017 17:54,IP Address,76.200.122.218,100,1034,TRUE,10/5/2017 17:54,R_302ka2xUY0Yhlnk,,,,,36.06170654,-95.94419861,anonymous,EN,"Yes, I consent",Firefox,56,Windows NT 10.0,1600x900,47,Elephant,Male,30,Other,"Yes, other Spanish/Hispanic/Latino",High school graduate (diploma or GED),"Less than $10,000",I lean toward Republicans,74135,,,,,,,,,,,,,0,0,362.971,0,,,,,The plaintiff fell and injured her leg.,4,Yes,Yes,500,five hundred dollars,Yes,No,,,,,"I think there is blame on both sides. For one reason or another the accident that happened, and Mackenzie got hurt, so yeah I think she needs some extra bones. I would say 500 dollars, and care from the management.  Extra 500 in damages from the very unfortunate incident. Plus a membership to the finest gym in town. ",The defendant,Yes,No,,,
10/5/2017 17:41,10/5/2017 17:59,IP Address,172.126.187.186,100,1047,TRUE,10/5/2017 17:59,R_2QsahpmI5QNkEDy,,,,,32.8072052,-117.1649017,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,47,Elephant,Male,25,Asian,"No, not Spanish/Hispanic/Latino",Some college credit,"$50,000 to $99,999",I strongly prefer Democrats,92123,,,,,,,,,,,,,19.657,850.034,864.53,5,,,,,The plaintiff fell and injured her leg.,4,Yes,Yes,200000,Two hundred thousand,Yes,No,,,,,"While I do think falling down stairs is generally partly the fault of the person who falls for not being more careful, there is precedent showing that the stairs in this situation were not the safest. It was only a matter of time before someone, with their own negligence compounded by the stair company's negligence, would fall.",,No,No,,,
10/5/2017 17:35,10/5/2017 18:02,IP Address,71.179.25.114,100,1628,TRUE,10/5/2017 18:02,R_2QRIwHjQ5wzBQxc,,,,,39.20179749,-76.93099976,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 6.3,1366x768,47,Elephant,Male,47,Asian,"No, not Spanish/Hispanic/Latino",Doctorate degree (e.g. PhD or EdD),"$100,000 to $199,999",I have no preference for either party,21043,,,,,,,,,,,,,16.82,16.82,994.532,1,,,,,The plaintiff fell and injured her leg.,4,Yes,Yes,90000,Ninety thousand,Yes,No,,,,, The management group is major responsible for this accident because the stairs is too steep. Ms Dunn is also responsible for her injury because she should have paid more attention on this situation prior to this accident. Ms Dunn should report this earlier and bring the attention to the management group clearly.,The defendant,Yes,No,,,
10/5/2017 17:58,10/5/2017 18:25,IP Address,172.127.108.77,100,1593,TRUE,10/5/2017 18:25,R_2ffTV6OPwjAptrF,,,,,35.46080017,-82.47149658,anonymous,EN,"Yes, I consent",Chrome,43.0.2357.130,Windows NT 6.0,1366x768,47,Elephant,Male,63,White,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$30,000 to $49,999",I strongly prefer Democrats,28732,,,,,,,,,,,,,5.016,1010.714,1014.197,6,,,,,The plaintiff fell and injured her leg.,4,Yes,Yes,125000,One Hundred Twenty-Five Thousand Dollars ,Yes,No,,,,,"I do feel that Ms. Dunn may have been somewhat negligent but not to the point that she should not be compensated for her injuries. Mesa Company knew of the previous fall/accident in this stairwell and yet did nothing about the design of the stairwell. Should Mesa Company had re-constructed the stairwell and placed a landing in place, I feel that Ms. Dunn's injuries would have been much less extensive. I do feel that she may be asking for too much monies in the way of compensation for pain and suffering as her injuries have healed and does not prevent her from her daily activities. ",The defendant,Yes,No,,,
10/5/2017 18:17,10/5/2017 18:39,IP Address,174.20.89.43,100,1322,TRUE,10/5/2017 18:39,R_3G3XR10HXslMqwM,,,,,45.01010132,-93.15190125,anonymous,EN,"Yes, I consent",Safari,11,Macintosh,2048x1152,47,Elephant,Female,39,White,"No, not Spanish/Hispanic/Latino",Some college credit,"$50,000 to $99,999",I strongly prefer Republicans,55051,,,,,,,,,,,,,0,0,1006.646,0,,,,,The plaintiff fell and injured her leg.,4,Yes,Yes,180000,one hundred eighty thousand,Yes,No,,,,,I think she had been up and down those stairs many times.  I think this time maybe she was in a bit of a hurry to put her stuff away and fell.  If the steps wouldn't have been so steep or would have had a landing that would have made it more just her fault and not some of the mesa's fault.,The defendant's insurance company,Yes,No,,,
9/29/2017 14:02,9/29/2017 14:28,IP Address,72.218.214.239,100,1580,TRUE,9/29/2017 14:28,R_1jrgUMfnRCgJiW4,,,,,36.83709717,-76.33850098,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1680x1050,47,Elephant,Male,37,Asian,"No, not Spanish/Hispanic/Latino","Bachelor's degree (e.g. BS, BA, or AB)","$50,000 to $99,999",I lean toward Democrats,23702,,,,,,,,,,,,,,,,,0,0,1003.393,0,The plaintiff fell and injured her leg.,5,Yes,Yes,180000,Ms Dunn should be awarded full medical compensation and partial compensation for her physical and emotional suffering. She recovered from her injury almost completely with little lasting effect but suffered some social consequence as a result of her physical limitation.,Yes,No,,,,,Ms Dunn said in her testimony that maybe she lost her footing with her first step down the stairs and she couldn't remember the detail after the fall. However I believe the stairs was unreasonably steep and could have been prevented with a revision. The company ignored a previous incident and therefore more responsible for this accident than Ms Dunn.,The defendant,Yes,No,,,Unknown
9/30/2017 13:35,9/30/2017 14:06,IP Address,66.190.5.150,100,1836,TRUE,9/30/2017 14:06,R_1LCp5CZplgpwL7X,,,,,45.67990112,-89.34600067,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1366x768,47,Elephant,Female,39,White,"No, not Spanish/Hispanic/Latino",Some college credit,"$50,000 to $99,999",I have no preference for either party,54501,,,,,,,,,,,,,,,,,31.3,31.3,1043.782,1,The plaintiff fell and injured her leg.,5,Yes,Yes,130000,one hundred thirty thousand dollars,Yes,No,,,,,"Since she used that staircase quite often and knew that it could be dangerous, she knew that she should be extra careful on it. But a building that old should have been inspected and had updates for safety. ",The defendant's insurance company,No,No,,,Unknown
9/30/2017 13:57,9/30/2017 14:23,IP Address,173.21.115.247,100,1554,TRUE,9/30/2017 14:23,R_2VF433pxhvHCmHN,,,,,30.77819824,-88.25920105,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1024x768,47,Elephant,Female,47,White,"No, not Spanish/Hispanic/Latino",Some college credit,"$10,000 to $29,999",I lean toward Republicans,36587,,,,,,,,,,,,,,,,,0,0,1028.76,0,The plaintiff fell and injured her leg.,5,Yes,Yes,150000,one hundred fifty thousand ,Yes,No,,,,,He injuries were only a small part of her own negligence in the overall incident.,,No,No,,,Unknown
10/5/2017 17:21,10/5/2017 17:44,IP Address,173.239.199.174,100,1377,TRUE,10/5/2017 17:44,R_2YzwOaKQNJjilAo,,,,,40.49809265,-74.31939697,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1366x768,47,Elephant,Male,27,White,"Yes, other Spanish/Hispanic/Latino",High school graduate (diploma or GED),"$30,000 to $49,999",I lean toward Democrats,8820,,,,,,,,,,,,,,,,,1.914,635.42,1008.457,3,The plaintiff fell and injured her leg.,5,Yes,Yes,65000,Sixty-Five Thousand,Yes,No,,,,,"I believe the management company as negligent because this is the second time an incident like this happens. I do believe that improvements could have been done to the stairs. I also believe that the plaintiff is somewhat responsible for not being too careful. I believe she is entitled to a substantial amount for her medical bills, I do not believe she is entitled to the $280,000 that she is asking for.",The defendant,No,No,,,
10/5/2017 17:28,10/5/2017 17:50,IP Address,73.184.19.12,100,1322,TRUE,10/5/2017 17:50,R_2an6gfNOFGtB1vS,,,,,34.020401,-84.24449921,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.100,Windows NT 10.0,1366x768,47,Elephant,Female,40,White,"No, not Spanish/Hispanic/Latino",Some college credit,"$100,000 to $199,999",I lean toward Democrats,30097,,,,,,,,,,,,,,,,,0,0,1023.549,0,The plaintiff fell and injured her leg.,5,Yes,Yes,230000,two hundred thirty thousand dollars,Yes,No,,,,,Mesa Management was aware that the stairs were at a 44 degree angle and too steep after the first tenant fell. The amount of money that Ms. Dunn incurred in medical bills and pain and suffering was substantial.,,No,No,,,
10/5/2017 17:28,10/5/2017 17:53,IP Address,71.15.105.244,100,1486,TRUE,10/5/2017 17:53,R_1gCrfwhxjbOff8Y,,,,,32.74920654,-97.22049713,anonymous,EN,"Yes, I consent",Chrome,61.0.3163.98,Android 6.0.1,360x640,47,Elephant,Male,36,White,"No, not Spanish/Hispanic/Latino",Some college credit,"$50,000 to $99,999",I have no preference for either party,76112,,,,,,,,,,,,,,,,,0,0,1006.948,0,The plaintiff fell and injured her leg.,5,Yes,Yes,80000,Eighty thousand,Yes,No,,,,,I believe Mesa Management was negligent. The design of the stairs should have been reevaluated when the previous person fell down. The plaintiff was also negligent because she fell down and furthermore she does not remember the details of how it happened. Mesa Management however was more negligent. ,The defendant,No,No,,,
